timestamp,strike,type,side,price,trade_pnl,underlier
2022-11-30 09:22:58,18800,PE,SELL,143.45,0.6499999999999773,NIFTY
2022-11-30 09:22:58,18750,CE,BUY,20.8,,NIFTY
2022-11-30 09:22:58,18750,PE,BUY,103.65,,NIFTY
2022-11-30 09:22:59,18750,CE,SELL,20.75,-0.05000000000000071,NIFTY
2022-11-30 09:22:59,18750,PE,SELL,103.4,-0.25,NIFTY
2022-11-30 09:22:59,18800,CE,BUY,10.6,,NIFTY
2022-11-30 09:22:59,18800,PE,BUY,143.25,,NIFTY
2022-11-30 09:23:00,18800,CE,SELL,10.55,-0.049999999999998934,NIFTY
2022-11-30 09:23:00,18800,PE,SELL,143.3,0.05000000000001137,NIFTY
2022-11-30 09:23:00,18750,CE,BUY,20.6,,NIFTY
2022-11-30 09:23:00,18750,PE,BUY,103.5,,NIFTY
2022-11-30 09:54:23,18750,CE,SELL,11.25,-9.350000000000001,NIFTY
2022-11-30 09:54:23,18750,PE,SELL,145.75,42.25,NIFTY
2022-11-30 09:54:23,18700,CE,BUY,22.3,,NIFTY
2022-11-30 09:54:23,18700,PE,BUY,105.65,,NIFTY
2022-11-30 09:54:30,18700,CE,SELL,22.75,0.4499999999999993,NIFTY
2022-11-30 09:54:30,18700,PE,SELL,103.05,-2.6000000000000085,NIFTY
2022-11-30 09:54:30,18750,CE,BUY,11.65,,NIFTY
2022-11-30 09:54:30,18750,PE,BUY,142.05,,NIFTY
2022-11-30 09:54:33,18750,CE,SELL,11.7,0.049999999999998934,NIFTY
2022-11-30 09:54:33,18750,PE,SELL,141.25,-0.8000000000000114,NIFTY
2022-11-30 09:54:33,18700,CE,BUY,22.9,,NIFTY
2022-11-30 09:54:33,18700,PE,BUY,102.85,,NIFTY
2022-11-30 09:54:34,18700,CE,SELL,22.8,-0.09999999999999787,NIFTY
2022-11-30 09:54:34,18700,PE,SELL,102.85,0.0,NIFTY
2022-11-30 09:54:34,18750,CE,BUY,11.65,,NIFTY
2022-11-30 09:54:34,18750,PE,BUY,141.4,,NIFTY
2022-11-30 09:54:42,18750,CE,SELL,11.65,0.0,NIFTY
2022-11-30 09:54:42,18750,PE,SELL,142.15,0.75,NIFTY
2022-11-30 09:54:42,18700,CE,BUY,22.75,,NIFTY
2022-11-30 09:54:42,18700,PE,BUY,103.4,,NIFTY
2022-11-30 09:54:44,18700,CE,SELL,22.55,-0.1999999999999993,NIFTY
2022-11-30 09:54:44,18700,PE,SELL,103.15,-0.25,NIFTY
2022-11-30 09:54:44,18750,CE,BUY,11.55,,NIFTY
2022-11-30 09:54:44,18750,PE,BUY,141.8,,NIFTY
2022-11-30 09:54:45,18750,CE,SELL,11.6,0.049999999999998934,NIFTY
2022-11-30 09:54:45,18750,PE,SELL,141.8,0.0,NIFTY
2022-11-30 09:54:45,18700,CE,BUY,22.6,,NIFTY
2022-11-30 09:54:45,18700,PE,BUY,103.5,,NIFTY
2022-11-30 09:54:46,18700,CE,SELL,22.8,0.1999999999999993,NIFTY
2022-11-30 09:54:46,18700,PE,SELL,103.5,0.0,NIFTY
2022-11-30 09:54:46,18750,CE,BUY,11.7,,NIFTY
